id,ib_var_1,ib_var_2,ib_var_3,ib_var_4,ib_var_5,ib_var_6,ib_var_7,ib_var_8,ib_var_9,ib_var_10,ib_var_11,ib_var_12,ib_var_13,ib_var_14,ib_var_15,ib_var_16,ib_var_17,ib_var_18,ib_var_19,ib_var_20,ib_var_21,icn_var_22,icn_var_23,icn_var_24,ico_var_25,ico_var_26,ico_var_27,ico_var_28,ico_var_29,ico_var_30,ico_var_31,ico_var_32,ico_var_33,ico_var_34,ico_var_35,ico_var_36,ico_var_37,ico_var_38,ico_var_39,ico_var_40,ico_var_41,ico_var_42,ico_var_43,ico_var_44,ico_var_45,ico_var_46,ico_var_47,ico_var_48,ico_var_49,ico_var_50,ico_var_51,ico_var_52,ico_var_53,ico_var_54,ico_var_55,ico_var_56,ico_var_57,ico_var_58,ico_var_59,ico_var_60,ico_var_61,ico_var_62,ico_var_63,ico_var_64,if_var_65,if_var_66,if_var_67,if_var_68,if_var_69,if_var_70,if_var_71,if_var_72,if_var_73,if_var_74,if_var_75,if_var_76,if_var_77,if_var_78,if_var_79,if_var_80,if_var_81
627,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,1,1,4,3,3,2,3,3,4,3,1,2,14,1,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,4,3,3,4,2,3,34,100,3,616.7999878,1028,1,2,4,0.625,1,9,12,0.633333325,1.7317,2570,0.633333325,3
628,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,2,1,1,3,3,3,3,3,3,3,3,9,9,20,9,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,58,100,13,1028,8224,1,1,1,0.600000024,0,17,16,0.600000024,2.2927,1028,0.566666663,3
629,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,1,11,13,12,5,4,5,3,5,5,5,4,5,5,2,4,2,2,3,4,3,3,2,3,3,4,3,2,2,3,2,2,42,100,10,2570,25700,1,6,5,0.800000012,1,8,6,0.899999976,16.8049,3084,0.833333313,3
630,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,7,7,23,11,4,4,3,3,4,4,4,4,4,4,4,4,2,2,3,4,2,4,2,3,2,4,2,2,2,3,3,2,57,100,33,8738,20560,1,4,2,0.800000012,0,11,7,0.733333349,4.0488,5140,0.800000012,4
631,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,4,4,5,4,4,12,14,16,12,4,3,4,4,4,2,4,4,2,5,2,4,2,2,1,2,2,4,1,3,2,4,2,2,2,4,3,1,43,100,6,8224,12336,1,5,6,0.850000024,1,7,5,0.699999988,10.5366,5140,0.699999988,2
632,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,5,5,4,5,5,5,4,3,1,8,8,2,4,3,4,1,2,3,5,5,2,5,2,2,1,1,2,4,1,4,1,1,1,4,1,1,1,4,2,1,42,100,4,411.2000122,3084,1,2,1,0.899999976,1,4,5,0.566666663,17.0732,2056,0.699999988,3
633,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,5,4,4,4,4,4,4,4,1,7,23,9,4,4,4,4,2,4,5,5,2,5,4,4,2,2,1,4,2,4,1,2,2,4,1,2,2,4,2,2,37,100,15,616.7999878,2261.600098,1,2,1,0.824999988,1,10,7,0.733333349,8.6341,1542,0.833333313,2
634,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,5,4,4,4,4,4,4,5,1,8,8,8,4,1,3,3,3,2,5,5,2,4,2,2,2,2,2,4,2,2,2,1,1,2,2,2,2,2,1,1,37,100,21,1233.599976,23130,1,1,1,0.850000024,0,10,11,0.533333361,3.7073,10280,0.666666687,4
635,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,9,11,17,9,2,2,2,2,2,2,4,4,2,4,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,55,100,12,4112,16242.40039,1,7,5,0.800000012,0,19,16,0.400000006,2.3659,5140,0.600000024,3
636,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,2,1,2,4,4,4,3,4,4,4,4,12,9,9,7,2,1,2,2,2,4,4,4,2,4,2,4,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,3,35,100,8,616.7999878,4112,2,1,3,0.774999976,1,11,12,0.433333337,4.6341,1542,0.666666687,3
637,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,5,5,4,4,4,4,1,7,17,12,2,1,1,1,2,2,5,4,2,4,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,45,100,5,308.3999939,3084,1,5,2,0.875,0,12,11,0.300000012,17.7073,3084,0.566666663,3
638,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,4,4,4,5,4,4,4,4,1,7,11,1,4,5,4,4,3,3,5,4,4,4,5,5,2,2,2,4,2,4,3,2,3,3,3,2,1,3,2,2,30,100,3,616.7999878,6168,1,1,6,0.824999988,0,8,4,0.766666651,10.1463,5140,0.899999976,1
639,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,3,1,1,4,4,4,4,4,4,3,4,1,9,23,23,3,3,3,3,3,2,4,4,2,4,3,3,3,2,2,3,3,2,3,3,3,2,3,2,3,3,2,3,53,100,10,102.8000031,2570,2,3,3,0.774999976,0,13,7,0.566666663,18,1542,0.666666687,1
640,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,3,5,4,3,3,4,3,3,1,6,15,6,5,3,4,3,3,3,5,4,3,5,4,5,3,1,2,5,3,5,3,2,1,4,3,2,3,4,3,2,44,100,7,1542,4626,1,5,2,0.699999988,0,5,1,0.699999988,11.2195,3084,0.866666675,3
641,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,1,1,5,4,4,5,4,4,5,4,1,7,7,3,4,2,1,4,4,4,5,5,4,5,4,4,2,1,2,4,1,4,2,4,1,4,1,2,1,1,1,1,35,100,12,5140,7196,1,4,5,0.875,0,5,6,0.633333325,14.439,10280,0.899999976,2
642,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,3,4,1,9,16,17,4,3,3,3,3,3,4,4,3,4,3,4,2,2,2,4,3,3,2,1,3,2,3,2,2,4,2,2,28,100,7,822.4000244,6168,1,3,6,0.774999976,0,9,6,0.633333325,4.561,2056,0.733333349,2
643,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,4,4,3,4,4,3,3,4,5,5,23,23,3,3,3,4,3,4,4,4,3,4,3,4,2,2,2,4,3,4,2,2,2,4,3,3,2,3,2,2,54,100,30,2570,12850,2,5,10,0.725000024,0,5,6,0.666666687,6.2683,5140,0.733333349,2
644,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,3,1,1,3,3,3,3,3,3,3,3,9,9,7,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,26,100,7,1542,1542,1,6,3,0.600000024,0,19,19,0.600000024,1.9512,2056,0.600000024,2
645,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,5,5,5,4,5,5,5,3,5,7,18,5,1,2,1,2,2,1,5,5,1,4,2,1,1,1,1,2,2,1,3,2,1,1,2,1,1,2,1,1,31,100,10,2056,6168,1,1,3,0.925000012,0,10,8,0.300000012,5.7073,7196,0.600000024,2
646,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,3,1,1,5,5,4,5,5,5,5,5,1,9,22,1,2,1,1,3,1,1,5,5,1,5,1,1,1,1,1,4,4,4,4,1,2,1,1,1,1,4,1,1,34,100,10,514,2158.800049,2,6,5,0.975000024,0,13,8,0.300000012,10.7317,1542,0.600000024,2
647,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,3,4,4,4,4,4,4,4,5,12,23,11,4,3,2,3,4,3,4,4,3,3,2,3,2,2,3,2,3,4,3,3,2,4,2,3,2,3,2,2,42,100,17,6168,9252,1,2,5,0.774999976,0,8,4,0.633333325,20.6098,5140,0.633333325,4
648,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,4,1,1,4,4,4,4,4,4,4,4,1,8,8,1,4,2,5,2,4,4,4,5,2,2,4,3,2,2,2,4,2,4,1,1,2,4,2,2,2,4,2,2,50,100,10,1028,7196,1,5,3,0.800000012,3,10,6,0.699999988,11.1707,5140,0.666666687,2
649,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,4,3,3,3,3,3,4,3,7,7,7,7,4,4,4,2,3,3,4,3,3,4,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,34,100,8,2056,18504,3,4,2,0.649999976,0,9,11,0.666666687,4.1463,10280,0.666666687,2
650,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,7,12,1,4,4,4,4,4,4,4,5,5,5,4,4,1,1,2,3,2,4,3,2,2,3,2,2,2,3,2,2,22,100,5,514,822.4000244,1,1,5,0.800000012,0,13,5,0.800000012,11.122,4112,0.899999976,2
651,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,4,1,1,3,3,3,3,3,3,3,3,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,54,100,15,8738,1747.599976,1,1,1,0.600000024,0,19,16,0.600000024,1.878,5140,0.600000024,2
652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,3,1,4,4,3,3,2,3,4,4,1,12,23,1,3,2,2,3,2,2,3,4,2,4,3,4,2,3,3,2,3,2,2,3,2,2,3,2,3,3,2,3,43,100,15,1542,6682,2,2,1,0.675000012,1,7,8,0.466666669,2.2195,10280,0.666666687,1
653,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,5,5,5,5,4,5,5,5,12,12,13,12,4,4,1,4,2,1,4,5,2,5,1,4,1,1,5,4,2,4,1,2,2,3,2,1,2,3,1,1,46,100,7,2056,30840,1,3,3,0.975000024,3,9,3,0.533333361,19.5854,5140,0.699999988,3
654,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,5,4,4,4,5,4,4,3,9,12,3,3,4,2,4,3,3,4,5,2,5,4,4,2,2,1,4,1,4,1,1,2,4,1,2,2,3,2,2,30,100,5,1028,7196,1,5,3,0.850000024,0,6,5,0.633333325,5.1951,2570,0.800000012,2
655,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,3,4,4,4,4,4,3,4,9,9,17,9,3,2,3,2,3,3,4,3,2,3,2,2,2,3,2,2,3,3,3,2,3,2,2,2,3,2,3,3,49,100,5,514,6168,1,2,3,0.75,0,9,10,0.533333361,1.9268,10280,0.533333361,3
656,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,3,4,4,4,4,4,4,4,1,9,23,1,3,3,2,2,3,2,4,4,2,4,2,3,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,3,54,100,2,308.3999939,1233.599976,1,1,1,0.774999976,0,11,12,0.5,7.9024,1028,0.633333325,5
657,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,3,1,1,4,4,4,4,3,4,4,4,5,14,10,7,4,4,2,2,3,4,4,4,2,5,4,4,2,2,1,4,2,4,2,2,4,4,2,2,3,4,2,2,30,100,13,2056,2056,1,1,1,0.774999976,0,9,9,0.633333325,14.5122,3084,0.766666651,0
658,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,3,4,4,4,5,4,3,4,4,1,14,14,1,2,2,3,2,2,2,4,4,2,4,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,28,100,7,1028,2056,2,1,1,0.800000012,0,13,15,0.433333337,4.1951,1028,0.600000024,2
659,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,5,15,23,12,2,4,4,4,4,4,4,4,2,4,3,4,2,2,2,4,2,4,2,2,2,4,2,3,2,3,2,2,43,100,18,3084,15420,2,1,3,0.800000012,1,14,7,0.733333349,5.5366,7196,0.699999988,3
660,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,3,4,5,3,4,4,4,3,9,13,17,9,3,3,1,3,3,3,3,4,3,3,2,3,3,3,2,4,3,4,2,2,1,2,3,2,3,3,4,2,31,100,7,1233.599976,7710,1,8,5,0.75,0,8,5,0.533333361,7.1707,10280,0.600000024,3
661,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,2,1,2,3,3,3,3,3,3,3,3,1,5,11,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,32,100,10,2570,2570,1,2,5,0.600000024,0,17,19,0.566666663,3.2683,1028,0.600000024,2
662,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,5,5,5,5,5,4,5,5,1,9,23,1,4,1,3,3,1,3,4,4,1,5,2,4,1,1,1,4,1,4,1,1,2,3,1,2,1,4,1,1,47,100,20,2570,3084,1,4,3,0.975000024,3,7,6,0.5,11.0244,2056,0.666666687,3
663,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,2,1,1,3,3,3,3,3,3,3,3,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,33,100,6,2056,308.3999939,2,2,1,0.600000024,0,19,19,0.600000024,2.1463,10280,0.600000024,5
664,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,4,1,2,4,4,4,4,4,4,4,4,9,9,16,7,2,2,2,2,2,2,4,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35,100,9,514,1233.599976,1,1,1,0.800000012,0,17,19,0.400000006,1.5366,1028,0.566666663,4
665,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,3,5,1,3,4,2,3,4,4,4,2,1,7,9,1,2,2,2,2,3,3,4,4,2,4,2,3,2,2,2,2,3,3,2,3,2,2,2,2,2,3,2,3,22,100,3,2158.800049,5140,1,4,5,0.649999976,1,11,10,0.466666669,1.9512,5140,0.633333325,0
666,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,5,5,4,5,5,5,3,5,5,14,18,14,5,5,4,5,5,1,5,5,1,5,5,4,1,1,1,5,1,5,2,1,1,5,2,1,1,3,1,2,57,100,20,1233.599976,6168,1,5,5,0.925000012,0,8,8,0.833333313,34.0244,3084,0.833333313,3
667,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,2,1,2,3,3,3,3,3,4,3,3,17,11,20,15,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,44,100,13,2056,2056,1,3,1,0.625,0,14,13,0.566666663,1.3415,2570,0.633333325,2
668,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,3,5,4,4,5,4,3,4,4,8,10,6,5,4,4,4,4,2,4,5,4,4,5,4,5,1,2,2,4,2,4,2,1,2,4,2,2,2,4,2,1,28,100,3,616.7999878,1542,2,4,5,0.824999988,1,5,5,0.733333349,20.5366,3598,0.899999976,1
669,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,1,1,4,4,4,4,4,4,4,4,1,12,18,1,5,4,2,4,3,4,4,4,3,4,4,5,2,2,2,4,2,4,3,2,2,4,2,2,2,4,2,2,36,100,15,2570,3598,1,1,1,0.800000012,0,7,6,0.733333349,14.3902,15294,0.800000012,3
670,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,4,4,1,7,7,1,2,2,3,2,2,2,4,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,100,3,1028,20560,1,1,1,0.800000012,0,15,19,0.433333337,1.5122,5140,0.633333325,3
671,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,3,2,4,4,4,4,4,4,3,4,9,7,13,9,4,3,4,3,4,4,4,4,2,4,3,4,2,2,2,2,2,3,3,2,2,4,2,2,2,3,3,3,38,100,7,1850.400024,12336,1,4,4,0.774999976,0,8,9,0.733333349,5.5122,3084,0.699999988,1
672,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,2,1,4,4,4,5,4,5,4,5,5,12,15,5,3,3,2,4,3,3,4,4,2,4,4,5,1,1,3,4,3,3,3,2,2,4,3,2,2,4,2,2,45,100,8,719.5999756,1233.599976,1,7,7,0.875,0,6,7,0.600000024,10.5366,2570,0.766666651,2
673,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,5,5,5,5,5,5,3,3,1,1,23,3,3,3,4,3,1,2,5,3,2,5,2,3,1,1,2,1,3,2,2,2,3,2,2,1,1,2,2,2,38,100,10,1542,9252,1,3,3,0.899999976,0,9,8,0.533333361,2.5366,10280,0.666666687,3
674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,3,1,1,4,5,3,3,4,4,4,4,1,5,20,1,4,3,2,3,3,2,4,4,1,4,3,2,2,2,2,1,2,3,2,2,3,3,2,2,2,3,2,2,36,100,3,1542,3084,1,1,3,0.774999976,0,7,7,0.566666663,0.0976,2570,0.600000024,3
675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,3,1,1,3,4,3,4,4,4,4,3,1,5,17,1,3,4,2,2,2,3,3,4,3,4,3,4,3,2,3,2,3,3,2,3,3,3,3,2,2,3,2,3,47,100,12,1028,2056,1,3,2,0.725000024,0,7,7,0.533333361,2.7317,5140,0.699999988,4
676,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,1,2,4,4,4,4,4,4,4,4,1,9,13,7,4,4,4,4,4,4,4,5,2,4,2,4,2,2,4,4,2,4,3,4,2,4,2,2,4,2,2,2,35,100,7,514,1233.599976,1,3,3,0.800000012,1,15,9,0.800000012,10.6585,1028,0.699999988,4
677,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,4,4,5,5,4,4,7,15,23,7,3,2,3,4,4,4,4,5,1,5,2,5,2,1,2,3,3,2,1,5,2,2,2,1,1,4,2,2,40,100,12,925.2000122,12850,1,3,2,0.875,2,6,3,0.666666687,3.1463,1028,0.733333349,3
678,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,2,1,1,3,3,3,3,3,3,3,3,9,9,7,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,35,100,4,1542,1542,1,4,4,0.600000024,0,19,19,0.600000024,2.2439,1336.400024,0.600000024,2
679,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,3,4,4,4,5,4,5,4,5,5,9,17,5,2,3,3,3,2,3,3,3,3,4,3,4,2,2,2,4,2,4,3,1,2,3,2,2,2,3,2,2,43,100,5,1233.599976,1850.400024,1,3,4,0.875,0,5,7,0.533333361,3.9512,2570,0.666666687,2
680,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,1,1,4,5,4,4,4,4,4,4,12,12,23,15,4,4,1,2,4,4,5,5,4,5,2,4,1,2,3,4,3,4,4,4,4,4,3,2,2,4,3,3,31,100,15,2056,15420,1,5,6,0.824999988,1,7,8,0.633333325,11.9268,4112,0.833333313,3
681,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,2,3,2,3,4,3,3,4,2,11,11,7,7,5,4,2,3,4,4,4,4,2,4,4,5,2,2,2,4,3,5,3,4,2,4,3,2,3,2,2,1,30,100,5,1028,2570,1,6,4,0.600000024,1,4,5,0.733333349,9.1707,2570,0.766666651,1
682,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,5,4,4,4,4,4,1,7,13,1,4,2,4,4,4,4,5,4,2,4,4,4,1,2,2,4,2,4,2,2,2,4,2,2,2,4,1,2,34,100,3,822.4000244,3084,1,1,3,0.824999988,0,10,4,0.733333349,5.2195,5140,0.766666651,2
683,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,4,1,1,5,4,5,4,4,5,4,4,1,11,23,5,2,2,2,1,2,4,5,4,2,4,4,4,2,2,4,4,1,4,1,1,2,2,2,1,2,4,1,2,56,100,15,1542,2570,1,4,5,0.875,0,7,6,0.433333337,6.3659,2570,0.766666651,3
684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,7,15,1,4,2,4,4,4,4,4,4,2,4,4,4,2,2,2,4,2,4,2,2,2,4,2,2,2,4,2,2,32,100,3,822.4000244,3084,2,3,3,0.800000012,0,13,11,0.733333349,6.1951,5140,0.733333349,3
685,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,7,23,1,4,2,4,4,4,4,4,4,2,4,4,4,2,2,2,4,2,4,2,2,2,4,2,2,2,4,2,2,33,100,5,822.4000244,2570,1,1,4,0.800000012,0,13,9,0.733333349,4.0732,5140,0.733333349,1
686,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,4,1,1,5,5,4,5,4,5,4,5,1,11,23,11,4,2,2,2,2,2,5,5,2,5,2,4,1,2,4,4,1,2,1,1,2,4,1,2,1,2,1,1,56,100,15,514,3289.600098,1,4,2,0.925000012,2,5,4,0.466666669,4.5854,5140,0.766666651,2
687,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,1,4,5,4,4,4,4,4,4,1,5,13,7,4,2,4,4,4,4,4,4,2,4,2,4,2,2,4,4,2,4,2,4,2,4,2,4,2,2,2,2,27,100,11,308.3999939,1747.599976,1,1,2,0.824999988,1,11,9,0.733333349,8.561,1233.599976,0.666666687,3
688,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,5,4,5,5,4,3,4,5,1,7,7,7,4,3,3,2,2,4,4,4,1,5,2,3,2,1,3,4,2,4,3,3,2,4,2,2,2,4,2,1,43,100,7,5140,3.084000111,1,4,6,0.875,1,4,5,0.600000024,13.3171,2570,0.633333325,3
689,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,3,4,4,4,4,4,4,4,4,5,9,23,5,4,2,2,4,1,2,4,4,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,28,100,8,308.3999939,12336,1,1,3,0.800000012,2,14,17,0.5,4.0732,8224,0.600000024,1
690,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,5,5,4,4,4,5,4,4,7,11,23,12,4,4,4,3,4,4,5,4,2,4,4,4,2,2,2,2,2,4,2,2,2,4,2,3,2,3,3,2,28,100,2,514,5140,3,6,7,0.875,0,9,9,0.766666651,10.3902,719.5999756,0.766666651,2
691,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,6,17,23,6,4,4,2,4,4,4,4,4,3,4,2,4,2,2,2,4,2,4,2,2,2,2,2,3,2,2,2,2,36,100,20,5140,34512.5,1,1,1,0.800000012,1,11,9,0.733333349,9.0488,15294,0.699999988,3
692,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,1,2,5,4,5,5,5,4,5,5,9,11,17,9,1,2,1,1,2,4,2,4,5,4,1,1,1,1,2,3,2,1,1,1,4,4,2,1,2,1,2,2,37,100,10,514,5140,1,1,1,0.949999988,2,5,7,0.366666675,18.9512,2570,0.566666663,2
693,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,3,3,3,3,3,3,3,4,4,8,8,8,8,3,1,3,2,3,2,3,4,3,3,2,1,2,3,3,3,3,3,3,2,3,2,2,3,3,2,3,2,36,100,12,3084,8224,12,2,3,0.649999976,0,8,11,0.466666669,2.561,3598,0.533333361,3
694,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,5,5,5,5,4,5,5,5,1,12,23,5,3,3,2,3,3,2,5,5,2,5,4,4,1,1,3,4,2,4,2,1,2,3,2,1,1,2,2,1,45,100,30,616.7999878,4626,1,4,4,0.975000024,0,8,4,0.533333361,9.1951,5140,0.833333313,2
695,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,3,4,2,3,4,3,4,7,16,12,7,4,5,3,4,1,4,4,5,1,5,4,5,2,2,3,5,2,5,2,2,2,4,2,1,2,4,3,1,43,100,5,3598,3598,1,6,7,0.675000012,3,1,4,0.699999988,19.7317,1028,0.800000012,5
696,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,5,5,4,4,5,1,13,19,10,2,2,1,2,1,2,5,5,2,5,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,37,100,12,411.2000122,1542,2,1,1,0.899999976,0,5,13,0.333333343,1.6341,2570,0.666666687,2
697,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,3,1,1,3,3,3,3,4,3,3,3,13,6,15,13,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,44,100,30,1233.599976,1542,1,3,8,0.625,0,15,13,0.600000024,3.1463,3084,0.600000024,3
698,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,4,1,1,4,4,4,5,4,4,4,4,7,17,12,5,4,2,2,2,2,2,4,5,2,5,4,5,2,1,2,4,3,3,2,2,2,4,2,2,2,4,3,2,38,100,4,5140,8224,1,6,5,0.824999988,1,11,8,0.466666669,33.2439,5140,0.833333313,1
699,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,2,1,2,3,3,3,3,3,3,3,4,7,9,5,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,23,100,4,1439.199951,10280,1,1,4,0.625,0,18,17,0.600000024,1.7317,5140,0.600000024,2
